back_control_bucket_min,back_control_lower_sec,back_control_upper_sec,clinch_bucket_min,clinch_lower_sec,clinch_upper_sec,distance_bucket_min,distance_lower_sec,distance_upper_sec,fight_id,fighter_id,ground_bucket_min,ground_control_bucket_min,ground_control_lower_sec,ground_control_upper_sec,ground_lower_sec,ground_upper_sec,guard_control_bucket_min,guard_control_lower_sec,guard_control_upper_sec,half_guard_control_bucket_min,half_guard_control_lower_sec,half_guard_control_upper_sec,misc_ground_control_bucket_min,misc_ground_control_lower_sec,misc_ground_control_upper_sec,mount_control_bucket_min,mount_control_lower_sec,mount_control_upper_sec,neutral_bucket_min,neutral_lower_sec,neutral_upper_sec,round,side_control_bucket_min,side_control_lower_sec,side_control_upper_sec,standing_bucket_min,standing_lower_sec,standing_upper_sec,standups
0,0,59,0,0,59,1,60,119,6cf936a4-e0dd-5d9b-961f-82a977816802,06afa795-0cf2-57b8-910b-34e03919b599,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
0,0,59,2,120,179,1,60,119,6cf936a4-e0dd-5d9b-961f-82a977816802,7b22faed-b711-5e59-b0c1-345b88a3fc5b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,4,240,299,
0,0,59,0,0,59,1,60,119,6cf936a4-e0dd-5d9b-961f-82a977816802,7b22faed-b711-5e59-b0c1-345b88a3fc5b,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
,,,,,,,,,6d0390dc-7f0d-5cf8-a5bf-74140d053200,34105f05-af72-54ba-939e-66ce5a3a9fd1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6d0390dc-7f0d-5cf8-a5bf-74140d053200,34105f05-af72-54ba-939e-66ce5a3a9fd1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6d0390dc-7f0d-5cf8-a5bf-74140d053200,cb5ce76a-5297-53ca-b8b6-59169430f404,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3
,,,,,,,,,6d0390dc-7f0d-5cf8-a5bf-74140d053200,cb5ce76a-5297-53ca-b8b6-59169430f404,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
0,0,59,1,60,119,2,120,179,6d120cda-2abd-55f0-96e4-16006f26b7cf,d929019a-3a64-5bdf-97b8-a8e34b9af370,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,2,120,179,2,120,179,6d120cda-2abd-55f0-96e4-16006f26b7cf,d929019a-3a64-5bdf-97b8-a8e34b9af370,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6d120cda-2abd-55f0-96e4-16006f26b7cf,d929019a-3a64-5bdf-97b8-a8e34b9af370,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,1,60,119,2,120,179,6d120cda-2abd-55f0-96e4-16006f26b7cf,df53001c-82e5-5f85-8e10-4428d8efa88e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,2,120,179,2,120,179,6d120cda-2abd-55f0-96e4-16006f26b7cf,df53001c-82e5-5f85-8e10-4428d8efa88e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6d120cda-2abd-55f0-96e4-16006f26b7cf,df53001c-82e5-5f85-8e10-4428d8efa88e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6d221ff7-af41-542e-a6f4-6720d460a985,8cc006c2-ab78-53b9-98f1-fc0f06155fb8,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,0,0,59,6d221ff7-af41-542e-a6f4-6720d460a985,8cc006c2-ab78-53b9-98f1-fc0f06155fb8,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,4,240,299,6d221ff7-af41-542e-a6f4-6720d460a985,eec30215-e313-5054-af25-8eadd1e099ef,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,0,0,59,6d221ff7-af41-542e-a6f4-6720d460a985,eec30215-e313-5054-af25-8eadd1e099ef,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,3,180,239,6d27354c-8ce4-563c-b261-0e79335965ff,289abbaf-b81a-57b1-b46d-29f794288490,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,1,60,119,2,120,179,6d27354c-8ce4-563c-b261-0e79335965ff,289abbaf-b81a-57b1-b46d-29f794288490,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,
0,0,59,2,120,179,2,120,179,6d27354c-8ce4-563c-b261-0e79335965ff,289abbaf-b81a-57b1-b46d-29f794288490,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,6d27354c-8ce4-563c-b261-0e79335965ff,ccf03043-d8db-5b7f-868c-77782fd1536e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,1,60,119,2,120,179,6d27354c-8ce4-563c-b261-0e79335965ff,ccf03043-d8db-5b7f-868c-77782fd1536e,,1,60,119,,,1,60,119,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,
0,0,59,2,120,179,2,120,179,6d27354c-8ce4-563c-b261-0e79335965ff,ccf03043-d8db-5b7f-868c-77782fd1536e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,4,240,299,
0,0,59,1,60,119,2,120,179,6d367961-de33-5579-9aba-4e96764aaaa8,26edb814-4580-5f73-990a-f5b60d0930f9,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,0
0,0,59,0,0,59,1,60,119,6d367961-de33-5579-9aba-4e96764aaaa8,26edb814-4580-5f73-990a-f5b60d0930f9,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,1
0,0,59,0,0,59,1,60,119,6d367961-de33-5579-9aba-4e96764aaaa8,26edb814-4580-5f73-990a-f5b60d0930f9,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,0
0,0,59,1,60,119,2,120,179,6d367961-de33-5579-9aba-4e96764aaaa8,5b596a97-9917-5186-8248-8d1119381a70,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,4,240,299,0
0,0,59,0,0,59,1,60,119,6d367961-de33-5579-9aba-4e96764aaaa8,5b596a97-9917-5186-8248-8d1119381a70,2,2,120,179,120,179,2,120,179,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,0
0,0,59,0,0,59,1,60,119,6d367961-de33-5579-9aba-4e96764aaaa8,5b596a97-9917-5186-8248-8d1119381a70,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,0
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,3ad091f5-89fd-51e2-b4df-10738534708c,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,3ad091f5-89fd-51e2-b4df-10738534708c,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,3ad091f5-89fd-51e2-b4df-10738534708c,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,551d40db-f567-5d3e-8143-5147b95c1323,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,551d40db-f567-5d3e-8143-5147b95c1323,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6d46ad96-ab0c-5963-bc7c-2ccbe01f0758,551d40db-f567-5d3e-8143-5147b95c1323,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,2,120,179,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,7ca95bc3-338f-5a9b-b257-723cdec5e58b,,2,120,179,,,0,0,59,2,120,179,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,7ca95bc3-338f-5a9b-b257-723cdec5e58b,,4,240,299,,,0,0,59,0,0,59,1,60,119,1,60,119,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,7ca95bc3-338f-5a9b-b257-723cdec5e58b,,2,120,179,,,0,0,59,2,120,179,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,be8c1809-8036-5ed1-b60b-867a9c2cb3fb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,0,0,59,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,be8c1809-8036-5ed1-b60b-867a9c2cb3fb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,6d5a21de-0271-5b2f-875f-9ae825c4d0b1,be8c1809-8036-5ed1-b60b-867a9c2cb3fb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,6d5c1be0-313a-5018-8bb6-9625813f762b,708e9458-5dbe-59df-a239-be86e272e3b0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,
0,0,59,1,60,119,0,0,59,6d5c1be0-313a-5018-8bb6-9625813f762b,708e9458-5dbe-59df-a239-be86e272e3b0,,2,120,179,,,1,60,119,1,60,119,0,0,59,0,0,59,0,0,59,2,0,0,59,1,60,119,
0,0,59,1,60,119,1,60,119,6d5c1be0-313a-5018-8bb6-9625813f762b,708e9458-5dbe-59df-a239-be86e272e3b0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,6d5c1be0-313a-5018-8bb6-9625813f762b,8b72a0cd-943a-5500-a5d1-f3dc1bf5e42f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,5,300,359,
0,0,59,1,60,119,0,0,59,6d5c1be0-313a-5018-8bb6-9625813f762b,8b72a0cd-943a-5500-a5d1-f3dc1bf5e42f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,1,60,119,
0,0,59,1,60,119,1,60,119,6d5c1be0-313a-5018-8bb6-9625813f762b,8b72a0cd-943a-5500-a5d1-f3dc1bf5e42f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,
0,0,59,1,60,119,2,120,179,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,382a6724-827c-5ba4-9ee3-6f3c3482cd60,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,382a6724-827c-5ba4-9ee3-6f3c3482cd60,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,382a6724-827c-5ba4-9ee3-6f3c3482cd60,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,2,120,179,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,382a6724-827c-5ba4-9ee3-6f3c3482cd60,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,4,0,0,59,3,180,239,
0,0,59,1,60,119,2,120,179,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,eb044538-4962-51ff-b148-2e46bac4b330,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,eb044538-4962-51ff-b148-2e46bac4b330,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,eb044538-4962-51ff-b148-2e46bac4b330,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,2,120,179,6d902a54-c5e1-52ce-af7e-ccbb1e3fee34,eb044538-4962-51ff-b148-2e46bac4b330,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,4,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,d07b3b47-038f-5b1f-8eec-1011ce89c2ba,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,1
0,0,59,0,0,59,3,180,239,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,d07b3b47-038f-5b1f-8eec-1011ce89c2ba,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,2
0,0,59,0,0,59,2,120,179,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,d07b3b47-038f-5b1f-8eec-1011ce89c2ba,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,1
0,0,59,0,0,59,4,240,299,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,fcb70c91-0a7a-5e3c-86e2-c934ee56f1f0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,3,180,239,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,fcb70c91-0a7a-5e3c-86e2-c934ee56f1f0,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,0
0,0,59,0,0,59,2,120,179,6d9feb65-e5f9-558a-af5c-7bfe1928d43a,fcb70c91-0a7a-5e3c-86e2-c934ee56f1f0,,2,120,179,,,0,0,59,0,0,59,2,120,179,0,0,59,2,120,179,3,0,0,59,2,120,179,0
0,0,59,0,0,59,1,60,119,6dac252c-08cf-5eb5-9f41-46e8cb31466a,b162b92a-acc6-51a1-acff-160be24f55e0,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,0
0,0,59,0,0,59,1,60,119,6dac252c-08cf-5eb5-9f41-46e8cb31466a,bc054c25-c5a8-5dcd-a461-68d2a874e42c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,1,60,119,0
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,1c7848c5-d305-5f7e-972a-368e990221f4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,9a4946dc-bcee-5064-b545-494605a494a3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,9a4946dc-bcee-5064-b545-494605a494a3,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2
,,,,,,,,,6db6d990-fe50-5de7-b43c-daf1f0fa5af9,9a4946dc-bcee-5064-b545-494605a494a3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,0,0,59,6db82646-d570-55a0-be12-1641ba73918f,0f495240-329b-590b-b487-46711a31d779,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,6db82646-d570-55a0-be12-1641ba73918f,39b6183c-c50b-5893-89cc-e46cd491c442,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,27300873-b206-5929-b318-39525c85c190,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,27300873-b206-5929-b318-39525c85c190,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,27300873-b206-5929-b318-39525c85c190,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,ebea63db-689a-57c6-9f67-795fa5b59efe,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,ebea63db-689a-57c6-9f67-795fa5b59efe,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6dbdcf53-55d3-588f-9266-6f1425cdc0f8,ebea63db-689a-57c6-9f67-795fa5b59efe,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,1,60,119,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,20e699ee-9fcb-5b7e-9e98-f1df95d02f5e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,1,60,119,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,20e699ee-9fcb-5b7e-9e98-f1df95d02f5e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,20e699ee-9fcb-5b7e-9e98-f1df95d02f5e,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,
0,0,59,1,60,119,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,b2846c20-b99e-56fd-9e3c-6387a5affe31,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,1,60,119,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,b2846c20-b99e-56fd-9e3c-6387a5affe31,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,6dbf9786-59a4-5808-81ec-83c2e74f2f3e,b2846c20-b99e-56fd-9e3c-6387a5affe31,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,
2,120,179,0,0,59,0,0,59,6dd4664d-1409-5015-b154-c17e952bf34d,59e174d8-565a-51a9-adb5-4e4e517c3a8a,,2,120,179,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6dd4664d-1409-5015-b154-c17e952bf34d,59e174d8-565a-51a9-adb5-4e4e517c3a8a,,2,120,179,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,0,0,59,6dd4664d-1409-5015-b154-c17e952bf34d,7dccfe2a-00f0-5b8e-ac83-d9168c6d6105,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6dd4664d-1409-5015-b154-c17e952bf34d,7dccfe2a-00f0-5b8e-ac83-d9168c6d6105,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,26d0a76c-1c95-55dd-87d8-349b336901fc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,26d0a76c-1c95-55dd-87d8-349b336901fc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,26d0a76c-1c95-55dd-87d8-349b336901fc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,26d0a76c-1c95-55dd-87d8-349b336901fc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,26d0a76c-1c95-55dd-87d8-349b336901fc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,7829abff-9664-5ee9-a7d3-5355b64df177,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,7829abff-9664-5ee9-a7d3-5355b64df177,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,2,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,7829abff-9664-5ee9-a7d3-5355b64df177,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,7829abff-9664-5ee9-a7d3-5355b64df177,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6dd8211d-b670-5ca3-b6f3-a582cc226f6c,7829abff-9664-5ee9-a7d3-5355b64df177,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,1,60,119,3,180,239,6deb68a8-a059-5091-80f4-32d5466cb33b,24403943-79be-5692-bd49-ceb37507b045,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,5,300,359,
0,0,59,0,0,59,2,120,179,6deb68a8-a059-5091-80f4-32d5466cb33b,24403943-79be-5692-bd49-ceb37507b045,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6deb68a8-a059-5091-80f4-32d5466cb33b,24403943-79be-5692-bd49-ceb37507b045,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,3,180,239,
0,0,59,1,60,119,3,180,239,6deb68a8-a059-5091-80f4-32d5466cb33b,4b630441-9664-5921-95a8-e628ef4c271a,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,5,300,359,
0,0,59,0,0,59,2,120,179,6deb68a8-a059-5091-80f4-32d5466cb33b,4b630441-9664-5921-95a8-e628ef4c271a,,2,120,179,,,0,0,59,0,0,59,1,60,119,0,0,59,2,120,179,2,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6deb68a8-a059-5091-80f4-32d5466cb33b,4b630441-9664-5921-95a8-e628ef4c271a,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,1,60,119,3,180,239,
0,0,59,0,0,59,1,60,119,6dec9f67-c696-53ce-b7ea-d5627d40d88b,e7e9b517-3e10-5718-882a-9232b130198f,,1,60,119,,,0,0,59,1,60,119,0,0,59,0,0,59,2,120,179,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6dec9f67-c696-53ce-b7ea-d5627d40d88b,e7e9b517-3e10-5718-882a-9232b130198f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,0,0,59,
0,0,59,0,0,59,0,0,59,6dec9f67-c696-53ce-b7ea-d5627d40d88b,e7e9b517-3e10-5718-882a-9232b130198f,,3,180,239,,,0,0,59,0,0,59,0,0,59,3,180,239,0,0,59,3,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,6dec9f67-c696-53ce-b7ea-d5627d40d88b,eee833b3-b0b7-5b2c-8354-3a38f2ef139d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6dec9f67-c696-53ce-b7ea-d5627d40d88b,eee833b3-b0b7-5b2c-8354-3a38f2ef139d,,3,180,239,,,3,180,239,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,0,0,59,
0,0,59,0,0,59,0,0,59,6dec9f67-c696-53ce-b7ea-d5627d40d88b,eee833b3-b0b7-5b2c-8354-3a38f2ef139d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,
0,0,59,0,0,59,4,240,299,6dff1eed-a452-5f78-86ff-b437dd093733,b3adaf47-aa45-5e6e-85c9-c01496a449de,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,2,120,179,2,120,179,6dff1eed-a452-5f78-86ff-b437dd093733,b3adaf47-aa45-5e6e-85c9-c01496a449de,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,5,300,359,0
0,0,59,1,60,119,3,180,239,6dff1eed-a452-5f78-86ff-b437dd093733,b3adaf47-aa45-5e6e-85c9-c01496a449de,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,6dff1eed-a452-5f78-86ff-b437dd093733,f4839c8d-1070-5f3b-8dd8-53a3f4cefcb6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
